investor_id,state,city,city_tier,age_group,gender,total_transactions,total_invested_inr,avg_transaction_inr,first_transaction,last_transaction,preferred_mode,kyc_status,annual_income_lakh
INV002731,Rajasthan,Udaipur,B30,26-35,Male,2,772457,386228.5,2024-01-24,2024-08-25,Net Banking,Verified,6.9
INV002732,Uttar Pradesh,Lucknow,T30,18-25,Male,11,1027836,93439.63636363637,2024-01-07,2025-05-16,Mandate,Verified,4.5
INV002733,Punjab,Chandigarh,T30,26-35,Male,10,851110,85111.0,2024-01-20,2025-05-21,Net Banking,Verified,19.0
INV002734,Haryana,Faridabad,B30,26-35,Female,6,369356,61559.333333333336,2024-01-26,2025-03-05,Net Banking,Verified,15.8
INV002735,Tamil Nadu,Coimbatore,B30,18-25,Female,12,1440895,120074.58333333333,2024-01-17,2025-05-06,Mandate,Verified,7.6
INV002736,Karnataka,Mysore,B30,18-25,Female,11,2166018,196910.72727272726,2024-01-17,2025-03-21,Cheque,Verified,6.2
INV002737,Gujarat,Ahmedabad,T30,18-25,Female,12,1395803,116316.91666666667,2024-03-12,2025-05-13,Cheque,Verified,5.4
INV002738,Haryana,Faridabad,B30,36-45,Male,5,1307764,261552.8,2024-02-28,2024-10-16,Net Banking,Verified,38.7
INV002739,Tamil Nadu,Chennai,T30,36-45,Female,3,59250,19750.0,2024-01-09,2024-12-22,Cheque,Verified,20.6
INV002740,Maharashtra,Mumbai,T30,26-35,Female,7,1113136,159019.42857142858,2024-02-11,2025-05-30,Mandate,Verified,24.5
INV002741,West Bengal,Kolkata,T30,26-35,Male,4,56215,14053.75,2024-02-29,2025-03-04,Net Banking,Pending,19.9
INV002742,Uttar Pradesh,Kanpur,B30,46-55,Female,2,190794,95397.0,2024-10-04,2024-10-05,Cheque,Verified,34.5
INV002743,Haryana,Gurugram,T30,56+,Male,8,830045,103755.625,2024-03-14,2025-05-29,Cheque,Pending,49.8
INV002744,Karnataka,Bangalore,T30,36-45,Male,10,64967,6496.7,2024-01-31,2025-05-21,Mandate,Verified,25.9
INV002745,Uttar Pradesh,Agra,B30,18-25,Male,6,440351,73391.83333333333,2024-01-29,2025-05-29,UPI,Verified,7.6
INV002746,Delhi,Noida,T30,26-35,Male,11,832761,75705.54545454546,2024-01-14,2025-05-04,Cheque,Verified,23.2
INV002747,Haryana,Faridabad,B30,46-55,Male,7,1381161,197308.7142857143,2024-02-04,2025-05-19,Cheque,Verified,34.0
INV002748,Punjab,Amritsar,B30,26-35,Male,7,1058411,151201.57142857142,2024-01-04,2025-03-04,Mandate,Verified,7.8
INV002749,West Bengal,Kolkata,T30,46-55,Female,3,528623,176207.66666666666,2024-04-10,2025-02-18,Net Banking,Verified,58.7
INV002750,Madhya Pradesh,Bhopal,B30,36-45,Male,9,489019,54335.444444444445,2024-01-18,2025-03-14,Net Banking,Verified,41.8
INV002751,Delhi,New Delhi,T30,36-45,Male,10,771855,77185.5,2024-01-26,2025-04-08,Mandate,Verified,45.4
INV002752,Rajasthan,Udaipur,B30,26-35,Male,9,1187556,131950.66666666666,2024-01-16,2024-12-20,UPI,Verified,20.1
INV002753,Uttar Pradesh,Lucknow,T30,26-35,Female,11,1438337,130757.90909090909,2024-02-02,2025-02-08,UPI,Verified,21.2
INV002754,Karnataka,Bangalore,T30,46-55,Male,6,238195,39699.166666666664,2024-01-08,2025-04-18,Net Banking,Verified,82.6
INV002755,Delhi,New Delhi,T30,36-45,Female,1,13259,13259.0,2024-10-29,2024-10-29,Net Banking,Verified,32.4
INV002756,Delhi,Gurugram,T30,36-45,Male,3,424706,141568.66666666666,2024-02-18,2025-05-23,Cheque,Pending,49.7
INV002757,Madhya Pradesh,Indore,T30,18-25,Male,5,314992,62998.4,2024-03-22,2025-01-17,Net Banking,Verified,5.0
INV002758,Delhi,Gurugram,T30,26-35,Male,9,621192,69021.33333333333,2024-01-28,2025-04-26,Net Banking,Verified,7.3
INV002759,Delhi,Noida,T30,36-45,Male,7,1285048,183578.2857142857,2024-01-12,2025-05-18,Mandate,Verified,44.6
INV002760,Maharashtra,Nashik,B30,26-35,Female,1,1118,1118.0,2025-05-25,2025-05-25,Mandate,Verified,24.1
INV002761,Rajasthan,Jaipur,T30,26-35,Male,12,1304993,108749.41666666667,2024-01-30,2025-05-28,Mandate,Verified,14.9
INV002762,Rajasthan,Udaipur,B30,26-35,Female,9,972214,108023.77777777778,2024-01-26,2025-01-30,Cheque,Verified,21.9
INV002763,Gujarat,Ahmedabad,T30,18-25,Female,2,15743,7871.5,2024-01-18,2025-03-02,Mandate,Verified,3.5
INV002764,Madhya Pradesh,Bhopal,B30,36-45,Male,8,1047488,130936.0,2024-02-24,2025-03-03,Net Banking,Verified,40.8
INV002765,Uttar Pradesh,Lucknow,T30,36-45,Male,8,1436955,179619.375,2024-02-12,2025-05-23,Net Banking,Verified,57.6
INV002766,Punjab,Chandigarh,T30,26-35,Female,12,1301026,108418.83333333333,2024-05-21,2025-05-26,Cheque,Verified,8.7
INV002767,Madhya Pradesh,Indore,T30,26-35,Male,9,722487,80276.33333333333,2024-05-04,2025-05-12,Mandate,Verified,10.8
INV002768,Delhi,Noida,T30,26-35,Male,1,7182,7182.0,2024-09-27,2024-09-27,Mandate,Verified,6.9
INV002769,Maharashtra,Pune,T30,18-25,Female,11,1500175,136379.54545454544,2024-01-23,2025-05-29,Net Banking,Verified,4.5
INV002770,West Bengal,Kolkata,T30,36-45,Female,5,736893,147378.6,2024-04-06,2025-05-15,Cheque,Verified,21.5
INV002771,West Bengal,Kolkata,T30,36-45,Female,5,699878,139975.6,2024-02-17,2025-05-05,Cheque,Verified,45.1
INV002772,Haryana,Faridabad,B30,26-35,Male,10,778911,77891.1,2024-01-09,2025-03-31,Cheque,Verified,14.7
INV002773,Karnataka,Mysore,B30,36-45,Female,2,69451,34725.5,2024-01-15,2025-02-23,UPI,Verified,28.0
INV002774,Haryana,Gurugram,T30,36-45,Male,7,639529,91361.28571428571,2024-02-04,2025-05-05,UPI,Verified,58.4
INV002775,Haryana,Faridabad,B30,18-25,Female,9,1917537,213059.66666666666,2024-08-03,2025-05-30,UPI,Verified,5.9
INV002776,Tamil Nadu,Coimbatore,B30,18-25,Male,6,1116694,186115.66666666666,2024-01-06,2025-01-02,Net Banking,Pending,5.8
INV002777,Madhya Pradesh,Indore,T30,26-35,Male,4,1077532,269383.0,2024-02-20,2025-04-29,Cheque,Verified,10.6
INV002778,Punjab,Chandigarh,T30,26-35,Female,4,578026,144506.5,2024-06-03,2025-05-19,Cheque,Verified,13.5
INV002779,Uttar Pradesh,Lucknow,T30,26-35,Male,11,1632115,148374.0909090909,2024-02-07,2025-05-11,Cheque,Verified,10.4
INV002780,Haryana,Faridabad,B30,36-45,Male,5,421087,84217.4,2024-05-02,2025-03-10,Mandate,Verified,21.2
INV002781,Tamil Nadu,Chennai,T30,26-35,Female,5,431185,86237.0,2024-07-04,2024-12-12,Mandate,Verified,13.3
INV002782,Punjab,Chandigarh,T30,18-25,Male,5,985007,197001.4,2024-01-01,2024-10-24,Mandate,Verified,3.7
INV002783,West Bengal,Kolkata,T30,26-35,Male,12,1426460,118871.66666666667,2024-01-19,2025-05-24,Net Banking,Verified,7.0
INV002784,Karnataka,Mysore,B30,26-35,Male,9,953818,105979.77777777778,2024-07-22,2025-04-26,Net Banking,Verified,17.7
INV002785,Delhi,Noida,T30,36-45,Male,6,501265,83544.16666666667,2024-02-24,2025-05-27,UPI,Verified,20.2
INV002786,Tamil Nadu,Coimbatore,B30,26-35,Female,11,1486264,135114.9090909091,2024-01-12,2025-05-24,Cheque,Verified,13.3
INV002787,Uttar Pradesh,Kanpur,B30,18-25,Male,8,730015,91251.875,2024-04-05,2025-05-07,UPI,Verified,4.8
INV002788,Uttar Pradesh,Agra,B30,26-35,Male,10,1174818,117481.8,2024-02-17,2025-05-18,Mandate,Verified,23.5
INV002789,Madhya Pradesh,Bhopal,B30,26-35,Female,3,59762,19920.666666666668,2024-01-24,2024-07-18,Cheque,Verified,7.8
INV002790,Telangana,Hyderabad,T30,18-25,Male,3,167441,55813.666666666664,2024-01-10,2025-05-18,Cheque,Verified,4.8
INV002791,Madhya Pradesh,Indore,T30,36-45,Male,3,16153,5384.333333333333,2024-05-05,2025-04-01,Cheque,Verified,54.9
INV002792,Gujarat,Surat,T30,18-25,Male,4,710709,177677.25,2024-02-27,2025-04-11,UPI,Verified,3.6
INV002793,Madhya Pradesh,Bhopal,B30,36-45,Male,8,255816,31977.0,2024-05-30,2025-05-21,Cheque,Verified,54.3
INV002794,Madhya Pradesh,Bhopal,B30,56+,Male,10,807593,80759.3,2024-02-02,2025-01-23,Mandate,Verified,39.9
INV002795,Maharashtra,Pune,T30,18-25,Female,1,3347,3347.0,2024-04-05,2024-04-05,Cheque,Pending,4.5
INV002796,Telangana,Hyderabad,T30,36-45,Male,7,590852,84407.42857142857,2024-01-06,2025-02-22,Net Banking,Pending,48.8
INV002797,Madhya Pradesh,Indore,T30,36-45,Male,2,295435,147717.5,2024-04-08,2025-05-16,Net Banking,Verified,54.3
INV002798,Tamil Nadu,Coimbatore,B30,26-35,Female,7,1134730,162104.2857142857,2024-01-12,2025-04-04,Cheque,Verified,24.5
INV002799,Uttar Pradesh,Lucknow,T30,36-45,Male,9,507285,56365.0,2024-01-27,2025-04-12,Cheque,Verified,50.5
INV002800,West Bengal,Kolkata,T30,36-45,Male,8,170858,21357.25,2024-03-12,2025-03-28,UPI,Verified,51.9
INV002801,Madhya Pradesh,Indore,T30,18-25,Male,7,882502,126071.71428571429,2024-01-28,2025-05-27,UPI,Verified,6.4
INV002802,Gujarat,Surat,T30,36-45,Female,7,1194797,170685.2857142857,2024-06-01,2025-03-06,Cheque,Verified,32.8
INV002803,Uttar Pradesh,Agra,B30,36-45,Male,11,1007412,91582.90909090909,2024-02-14,2025-03-11,Net Banking,Verified,31.9
INV002804,Madhya Pradesh,Indore,T30,36-45,Male,10,586275,58627.5,2024-03-27,2025-05-20,Net Banking,Verified,39.9
INV002805,Maharashtra,Mumbai,T30,26-35,Female,4,343064,85766.0,2024-01-15,2025-04-30,Net Banking,Verified,14.5
INV002806,Rajasthan,Jaipur,T30,46-55,Male,4,263473,65868.25,2024-01-25,2025-05-08,Mandate,Verified,24.2
INV002807,Madhya Pradesh,Indore,T30,46-55,Male,4,334828,83707.0,2024-10-27,2025-05-16,Cheque,Verified,26.7
INV002808,Uttar Pradesh,Agra,B30,26-35,Male,9,972792,108088.0,2024-05-04,2025-05-06,Mandate,Verified,24.1
INV002809,Uttar Pradesh,Agra,B30,36-45,Male,6,27992,4665.333333333333,2024-03-23,2025-05-04,Mandate,Pending,48.6
INV002810,Punjab,Amritsar,B30,36-45,Male,10,998276,99827.6,2024-06-26,2025-02-07,Mandate,Verified,33.2
INV002811,Uttar Pradesh,Agra,B30,36-45,Male,8,1212444,151555.5,2024-01-02,2025-01-20,Net Banking,Verified,43.7
INV002812,West Bengal,Kolkata,T30,26-35,Female,1,327561,327561.0,2025-01-29,2025-01-29,Mandate,Verified,23.2
INV002813,Punjab,Chandigarh,T30,26-35,Male,9,441820,49091.11111111111,2024-04-30,2025-02-18,UPI,Verified,13.5
INV002814,West Bengal,Kolkata,T30,36-45,Male,2,13063,6531.5,2024-10-06,2025-04-22,Mandate,Verified,40.4
INV002815,Rajasthan,Jaipur,T30,26-35,Male,2,385303,192651.5,2024-02-24,2024-04-16,Cheque,Pending,10.5
INV002816,Uttar Pradesh,Agra,B30,26-35,Male,2,2884,1442.0,2025-01-15,2025-05-24,UPI,Verified,22.8
INV002817,Gujarat,Ahmedabad,T30,26-35,Male,4,250992,62748.0,2024-01-02,2025-02-22,UPI,Verified,15.8
INV002818,Haryana,Gurugram,T30,46-55,Female,4,65179,16294.75,2024-04-02,2025-04-03,Mandate,Verified,50.2
INV002819,West Bengal,Kolkata,T30,26-35,Male,7,578093,82584.71428571429,2024-06-09,2024-12-13,Net Banking,Verified,24.1
INV002820,Rajasthan,Jaipur,T30,18-25,Male,3,726867,242289.0,2024-07-09,2025-02-26,Net Banking,Verified,7.5
INV002821,Gujarat,Ahmedabad,T30,36-45,Male,2,531776,265888.0,2024-07-10,2025-01-05,Cheque,Verified,49.9
INV002822,Karnataka,Bangalore,T30,46-55,Male,11,1210350,110031.81818181818,2024-02-08,2025-05-16,Net Banking,Verified,79.5
INV002823,Telangana,Hyderabad,T30,26-35,Male,4,526123,131530.75,2024-01-20,2024-12-18,Mandate,Verified,21.5
INV002824,Rajasthan,Jaipur,T30,56+,Male,12,1295824,107985.33333333333,2024-01-22,2025-05-01,Cheque,Verified,42.5
INV002825,Delhi,New Delhi,T30,36-45,Male,4,269809,67452.25,2024-03-06,2025-04-25,Cheque,Verified,52.4
INV002826,Haryana,Gurugram,T30,26-35,Male,9,686810,76312.22222222222,2024-01-20,2025-04-22,Net Banking,Pending,20.5
INV002827,Karnataka,Mysore,B30,36-45,Female,9,590809,65645.44444444444,2024-01-21,2025-02-17,Mandate,Verified,58.1
INV002828,West Bengal,Kolkata,T30,26-35,Male,12,1202798,100233.16666666667,2024-01-25,2025-05-03,Cheque,Verified,21.8
INV002829,West Bengal,Kolkata,T30,26-35,Male,4,225959,56489.75,2024-09-07,2025-03-18,Cheque,Verified,6.1
INV002830,Karnataka,Mysore,B30,56+,Male,6,99416,16569.333333333332,2024-03-12,2025-05-27,Cheque,Verified,72.2
INV002831,Telangana,Hyderabad,T30,56+,Female,8,403398,50424.75,2024-01-10,2025-01-23,Net Banking,Verified,78.0
INV002832,Uttar Pradesh,Lucknow,T30,26-35,Male,10,2043853,204385.3,2024-02-25,2025-05-20,Cheque,Verified,15.9
INV002833,Gujarat,Ahmedabad,T30,46-55,Female,4,939118,234779.5,2024-07-15,2025-05-09,UPI,Verified,52.9
INV002834,West Bengal,Kolkata,T30,18-25,Male,10,1972780,197278.0,2024-01-07,2025-04-27,Mandate,Verified,6.9
INV002835,Haryana,Faridabad,B30,26-35,Male,7,66597,9513.857142857143,2024-01-06,2025-05-14,Net Banking,Verified,11.2
INV002836,Karnataka,Bangalore,T30,36-45,Male,1,1649,1649.0,2024-03-19,2024-03-19,Cheque,Verified,25.2
INV002837,Delhi,Gurugram,T30,26-35,Female,2,163775,81887.5,2024-10-14,2024-12-21,Mandate,Pending,14.6
INV002838,West Bengal,Kolkata,T30,56+,Female,10,569559,56955.9,2024-02-14,2025-04-29,Net Banking,Verified,71.9
INV002839,Punjab,Amritsar,B30,26-35,Male,4,977873,244468.25,2024-05-12,2025-01-13,Net Banking,Verified,14.8
INV002840,Gujarat,Surat,T30,26-35,Female,5,579250,115850.0,2024-07-16,2025-05-09,Net Banking,Verified,12.0
INV002841,Uttar Pradesh,Kanpur,B30,26-35,Male,12,1317835,109819.58333333333,2024-09-09,2025-04-14,UPI,Verified,13.2
INV002842,Uttar Pradesh,Agra,B30,36-45,Male,1,14799,14799.0,2024-12-20,2024-12-20,Net Banking,Verified,37.5
INV002843,Haryana,Faridabad,B30,26-35,Male,12,1539809,128317.41666666667,2024-01-14,2025-05-16,Cheque,Verified,11.8
INV002844,Uttar Pradesh,Agra,B30,26-35,Male,1,146535,146535.0,2024-09-10,2024-09-10,Cheque,Verified,15.8
INV002845,Gujarat,Surat,T30,26-35,Female,3,301765,100588.33333333333,2024-04-19,2024-11-26,Cheque,Verified,17.5
INV002846,Punjab,Amritsar,B30,36-45,Male,5,569385,113877.0,2024-06-09,2025-02-22,Mandate,Verified,57.1
INV002847,Haryana,Faridabad,B30,26-35,Male,11,310619,28238.090909090908,2024-01-03,2025-04-21,Net Banking,Verified,13.4
INV002848,West Bengal,Kolkata,T30,46-55,Male,2,419435,209717.5,2024-03-07,2024-08-04,Cheque,Verified,70.2
INV002849,Madhya Pradesh,Indore,T30,26-35,Male,7,975989,139427.0,2024-09-17,2025-03-05,Mandate,Verified,21.3
INV002850,Uttar Pradesh,Lucknow,T30,46-55,Male,12,1548230,129019.16666666667,2024-01-19,2025-02-26,Mandate,Verified,76.5
INV002851,Tamil Nadu,Coimbatore,B30,26-35,Male,5,276966,55393.2,2024-01-15,2025-05-19,Cheque,Verified,16.0
INV002852,West Bengal,Kolkata,T30,46-55,Male,10,1041610,104161.0,2024-02-28,2025-03-23,Mandate,Verified,69.5
INV002853,Gujarat,Ahmedabad,T30,26-35,Male,5,1066654,213330.8,2024-10-23,2025-03-28,Cheque,Verified,24.9
INV002854,Rajasthan,Jaipur,T30,26-35,Female,4,39871,9967.75,2024-01-10,2025-01-24,Net Banking,Verified,8.9
INV002855,Uttar Pradesh,Kanpur,B30,26-35,Female,3,12212,4070.6666666666665,2024-01-26,2024-09-22,UPI,Verified,9.9
INV002856,Telangana,Hyderabad,T30,26-35,Male,6,604068,100678.0,2024-04-04,2025-05-08,UPI,Verified,13.2
INV002857,West Bengal,Kolkata,T30,56+,Male,1,832,832.0,2024-06-06,2024-06-06,Cheque,Pending,36.7
INV002858,Rajasthan,Udaipur,B30,26-35,Male,4,170407,42601.75,2024-02-08,2025-03-09,UPI,Verified,17.4
INV002859,Madhya Pradesh,Indore,T30,26-35,Male,10,1293237,129323.7,2024-02-15,2025-05-19,Mandate,Verified,20.1
INV002860,Madhya Pradesh,Indore,T30,46-55,Male,3,61602,20534.0,2024-04-05,2025-05-03,UPI,Verified,18.9
INV002861,Punjab,Amritsar,B30,56+,Female,10,729936,72993.6,2024-01-27,2025-05-26,Cheque,Verified,79.7
INV002862,Telangana,Hyderabad,T30,56+,Male,8,632707,79088.375,2024-01-04,2025-04-06,Mandate,Verified,72.7
INV002863,Rajasthan,Udaipur,B30,36-45,Female,9,810786,90087.33333333333,2024-01-15,2025-04-29,Net Banking,Verified,49.8
INV002864,Madhya Pradesh,Bhopal,B30,26-35,Male,10,1526776,152677.6,2024-03-12,2025-05-23,Mandate,Verified,6.8
INV002865,Maharashtra,Pune,T30,18-25,Male,10,1256336,125633.6,2024-01-03,2024-10-24,Net Banking,Verified,3.3
INV002866,Telangana,Hyderabad,T30,46-55,Male,4,654591,163647.75,2024-04-23,2025-04-19,UPI,Verified,95.2
INV002867,West Bengal,Kolkata,T30,18-25,Male,6,666063,111010.5,2024-01-22,2025-04-11,Cheque,Verified,5.0
INV002868,Gujarat,Ahmedabad,T30,26-35,Female,9,1397187,155243.0,2024-01-02,2024-12-17,UPI,Verified,24.7
INV002869,Haryana,Faridabad,B30,26-35,Male,8,810765,101345.625,2024-01-24,2025-04-17,Cheque,Verified,19.9
INV002870,Karnataka,Mysore,B30,26-35,Female,12,1131331,94277.58333333333,2024-01-07,2025-05-16,Net Banking,Verified,23.7
INV002871,Delhi,Gurugram,T30,26-35,Male,2,344821,172410.5,2024-06-27,2024-07-27,Cheque,Verified,15.2
INV002872,West Bengal,Kolkata,T30,36-45,Male,6,46749,7791.5,2024-03-19,2025-05-21,Mandate,Verified,47.5
INV002873,Haryana,Gurugram,T30,18-25,Male,9,1114229,123803.22222222222,2024-01-18,2025-05-30,Net Banking,Verified,5.9
INV002874,Punjab,Chandigarh,T30,56+,Female,6,443630,73938.33333333333,2024-01-30,2025-05-26,UPI,Verified,15.0
INV002875,Delhi,Noida,T30,26-35,Male,3,40481,13493.666666666666,2024-05-07,2024-08-31,Cheque,Verified,23.9
INV002876,Uttar Pradesh,Kanpur,B30,36-45,Female,4,421646,105411.5,2024-02-17,2025-01-30,Cheque,Pending,44.6
INV002877,Rajasthan,Jaipur,T30,36-45,Male,6,423220,70536.66666666667,2024-03-20,2024-12-04,UPI,Verified,56.5
INV002878,Uttar Pradesh,Lucknow,T30,26-35,Female,2,166107,83053.5,2024-02-08,2024-08-16,Cheque,Verified,17.4
INV002879,Tamil Nadu,Coimbatore,B30,46-55,Male,11,743472,67588.36363636363,2024-03-17,2025-05-27,Net Banking,Verified,26.0
INV002880,Madhya Pradesh,Indore,T30,26-35,Male,1,105098,105098.0,2024-01-28,2024-01-28,UPI,Verified,19.8
INV002881,Uttar Pradesh,Agra,B30,26-35,Female,9,866525,96280.55555555556,2024-04-08,2025-02-26,UPI,Verified,11.4
INV002882,Gujarat,Ahmedabad,T30,36-45,Male,5,850270,170054.0,2024-01-18,2025-04-16,Cheque,Verified,52.7
INV002883,West Bengal,Kolkata,T30,26-35,Female,11,953534,86684.90909090909,2024-01-18,2025-05-12,Mandate,Verified,12.5
INV002884,West Bengal,Kolkata,T30,18-25,Male,2,96601,48300.5,2024-03-06,2024-04-08,Mandate,Verified,7.3
INV002885,Delhi,Gurugram,T30,26-35,Male,3,479830,159943.33333333334,2024-01-01,2024-02-11,Cheque,Pending,23.4
INV002886,Tamil Nadu,Chennai,T30,18-25,Female,12,1000941,83411.75,2024-01-24,2025-05-24,Mandate,Pending,7.1
INV002887,Delhi,New Delhi,T30,36-45,Female,1,556503,556503.0,2024-05-14,2024-05-14,Net Banking,Verified,59.6
INV002888,Rajasthan,Udaipur,B30,26-35,Male,7,734559,104937.0,2024-01-03,2025-02-14,Net Banking,Pending,9.2
INV002889,West Bengal,Kolkata,T30,26-35,Male,2,654142,327071.0,2024-02-01,2025-04-28,Mandate,Verified,12.6
INV002890,Rajasthan,Jaipur,T30,36-45,Female,10,1654267,165426.7,2024-04-01,2025-05-11,Mandate,Verified,49.2
INV002891,Haryana,Faridabad,B30,36-45,Female,10,273593,27359.3,2024-01-04,2025-05-27,Net Banking,Verified,56.5
INV002892,West Bengal,Kolkata,T30,18-25,Male,4,356148,89037.0,2024-04-24,2025-04-10,Mandate,Verified,4.4
INV002893,Telangana,Hyderabad,T30,56+,Male,11,586694,53335.818181818184,2024-01-01,2025-03-04,Cheque,Pending,69.4
INV002894,Delhi,Noida,T30,26-35,Male,6,1239365,206560.83333333334,2024-02-01,2025-04-26,Mandate,Verified,10.4
INV002895,Madhya Pradesh,Bhopal,B30,26-35,Male,5,62836,12567.2,2024-05-01,2025-05-19,Cheque,Verified,10.7
INV002896,Maharashtra,Nashik,B30,26-35,Male,6,80044,13340.666666666666,2024-06-02,2025-04-16,Mandate,Pending,21.5
INV002897,Maharashtra,Pune,T30,26-35,Male,8,354310,44288.75,2024-03-16,2025-04-21,Cheque,Verified,23.1
INV002898,Maharashtra,Pune,T30,26-35,Female,3,7763,2587.6666666666665,2024-06-01,2024-09-25,Mandate,Verified,8.1
INV002899,Punjab,Amritsar,B30,18-25,Male,6,776246,129374.33333333333,2024-02-11,2025-05-04,Net Banking,Verified,7.6
INV002900,Haryana,Faridabad,B30,26-35,Female,7,480127,68589.57142857143,2024-03-09,2025-04-06,Cheque,Verified,14.2
INV002901,Delhi,Noida,T30,26-35,Male,5,690651,138130.2,2024-02-03,2024-11-06,Cheque,Verified,17.4
INV002902,Gujarat,Surat,T30,36-45,Male,4,769587,192396.75,2025-02-13,2025-04-22,Net Banking,Verified,35.1
INV002903,Madhya Pradesh,Indore,T30,36-45,Male,9,688078,76453.11111111111,2024-02-04,2025-04-27,Mandate,Verified,45.0
INV002904,West Bengal,Kolkata,T30,36-45,Male,10,921012,92101.2,2024-02-11,2025-04-17,Mandate,Verified,52.2
INV002905,Tamil Nadu,Chennai,T30,36-45,Female,11,1532174,139288.54545454544,2024-03-03,2025-05-06,Mandate,Verified,32.4
INV002906,Telangana,Hyderabad,T30,26-35,Male,8,784837,98104.625,2024-06-23,2025-05-30,Net Banking,Verified,19.9
INV002907,Punjab,Chandigarh,T30,56+,Male,1,15867,15867.0,2024-08-07,2024-08-07,Mandate,Verified,33.4
INV002908,Maharashtra,Nashik,B30,36-45,Female,3,4331,1443.6666666666667,2024-06-04,2024-11-11,Cheque,Verified,28.9
INV002909,Rajasthan,Udaipur,B30,36-45,Male,8,512196,64024.5,2024-01-13,2025-05-21,UPI,Verified,44.1
INV002910,Haryana,Faridabad,B30,26-35,Female,3,386296,128765.33333333333,2024-04-11,2025-04-13,Cheque,Verified,22.0
INV002911,Gujarat,Surat,T30,26-35,Male,10,1450589,145058.9,2024-01-14,2025-04-18,Mandate,Verified,24.1
INV002912,Maharashtra,Mumbai,T30,26-35,Female,12,2286138,190511.5,2024-01-04,2025-05-21,Net Banking,Verified,23.6
INV002913,Delhi,New Delhi,T30,56+,Male,11,1590174,144561.27272727274,2024-02-08,2025-05-24,Mandate,Verified,28.5
INV002914,Rajasthan,Udaipur,B30,18-25,Male,6,1089489,181581.5,2024-03-02,2025-05-22,Cheque,Verified,7.4
INV002915,West Bengal,Kolkata,T30,18-25,Male,9,167702,18633.555555555555,2024-03-02,2025-02-10,Cheque,Pending,7.7
INV002916,Maharashtra,Nashik,B30,18-25,Male,1,375584,375584.0,2025-03-18,2025-03-18,Mandate,Verified,7.9
INV002917,Maharashtra,Pune,T30,18-25,Male,5,77355,15471.0,2024-04-03,2025-05-05,Net Banking,Verified,6.4
INV002918,Madhya Pradesh,Bhopal,B30,36-45,Female,1,58116,58116.0,2024-08-26,2024-08-26,UPI,Verified,18.6
INV002919,Maharashtra,Mumbai,T30,18-25,Female,1,2727,2727.0,2024-06-18,2024-06-18,Cheque,Verified,7.7
INV002920,Punjab,Chandigarh,T30,36-45,Male,4,645236,161309.0,2024-04-11,2025-05-27,Mandate,Pending,19.5
INV002921,Punjab,Amritsar,B30,18-25,Female,9,586383,65153.666666666664,2024-01-31,2025-03-14,Cheque,Verified,5.4
INV002922,Punjab,Chandigarh,T30,18-25,Male,3,651962,217320.66666666666,2024-05-05,2025-05-27,Mandate,Verified,3.0
INV002923,Karnataka,Mysore,B30,26-35,Female,2,55913,27956.5,2024-05-17,2024-12-23,Net Banking,Verified,23.0
INV002924,Tamil Nadu,Chennai,T30,26-35,Female,7,539484,77069.14285714286,2024-10-24,2025-04-03,Mandate,Pending,14.5
INV002925,West Bengal,Kolkata,T30,36-45,Female,4,258207,64551.75,2024-03-14,2025-01-27,Cheque,Verified,48.6
INV002926,Telangana,Hyderabad,T30,26-35,Male,6,459914,76652.33333333333,2024-01-30,2025-04-17,Mandate,Pending,16.6
INV002927,Punjab,Amritsar,B30,56+,Male,11,384758,34978.0,2024-01-23,2025-05-10,Cheque,Verified,29.1
INV002928,Tamil Nadu,Coimbatore,B30,26-35,Male,10,1692346,169234.6,2024-03-22,2025-05-17,UPI,Verified,9.4
INV002929,West Bengal,Kolkata,T30,26-35,Male,9,1885229,209469.88888888888,2024-02-09,2025-05-30,Cheque,Verified,13.0
INV002930,West Bengal,Kolkata,T30,36-45,Male,4,35422,8855.5,2024-04-05,2025-01-16,Cheque,Verified,54.0
